EMC,Location,Analyte,Flow,Run
0.04100000113248825,1601357644_FL,Phosphorus,Outflow,55
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,55
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,55
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,55
0.05299000069499016,1601357644_FL,Phosphorus,Outflow,55
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,55
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,55
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,55
0.05200000107288361,1601357644_FL,Phosphorus,Outflow,55
0.05000000074505806,1601357644_FL,Phosphorus,Outflow,55
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,56
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,56
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,56
0.06898999959230423,1601357644_FL,Phosphorus,Outflow,56
0.0860000029206276,1601357644_FL,Phosphorus,Outflow,56
0.07270999997854233,1601357644_FL,Phosphorus,Outflow,56
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,56
0.2070000022649765,1601357644_FL,Phosphorus,Outflow,56
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,56
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,56
0.1739899963140488,1601357644_FL,Phosphorus,Outflow,56
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,56
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,56
0.04100000113248825,1601357644_FL,Phosphorus,Outflow,56
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,56
0.05000000074505806,1601357644_FL,Phosphorus,Outflow,56
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,56
0.0549900010228157,1601357644_FL,Phosphorus,Outflow,56
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,56
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,56
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,56
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,56
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,56
0.05200000107288361,1601357644_FL,Phosphorus,Outflow,56
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,56
0.04698999971151352,1601357644_FL,Phosphorus,Outflow,57
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,57
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,57
0.1309899985790253,1601357644_FL,Phosphorus,Outflow,57
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,57
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,57
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,57
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,57
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,57
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,57
0.04100000113248825,1601357644_FL,Phosphorus,Outflow,57
0.09499000012874603,1601357644_FL,Phosphorus,Outflow,57
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,57
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,57
0.0549900010228157,1601357644_FL,Phosphorus,Outflow,57
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,57
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,57
0.2070000022649765,1601357644_FL,Phosphorus,Outflow,57
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,57
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,57
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,57
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,57
0.07270999997854233,1601357644_FL,Phosphorus,Outflow,57
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,57
0.05200000107288361,1601357644_FL,Phosphorus,Outflow,57
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,58
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,58
0.05299000069499016,1601357644_FL,Phosphorus,Outflow,58
0.0549900010228157,1601357644_FL,Phosphorus,Outflow,58
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,58
0.1089899986982346,1601357644_FL,Phosphorus,Outflow,58
0.2070000022649765,1601357644_FL,Phosphorus,Outflow,58
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,58
0.06400000303983688,1601357644_FL,Phosphorus,Outflow,58
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,58
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,58
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,58
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,58
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,58
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,58
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,58
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,58
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,58
0.07270999997854233,1601357644_FL,Phosphorus,Outflow,58
0.1309899985790253,1601357644_FL,Phosphorus,Outflow,58
0.1739899963140488,1601357644_FL,Phosphorus,Outflow,58
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,58
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,58
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,58
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,58
0.05000000074505806,1601357644_FL,Phosphorus,Outflow,59
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,59
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,59
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,59
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,59
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,59
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,59
0.07400000095367432,1601357644_FL,Phosphorus,Outflow,59
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,59
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,59
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,59
0.04698999971151352,1601357644_FL,Phosphorus,Outflow,59
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,59
0.07270999997854233,1601357644_FL,Phosphorus,Outflow,59
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,59
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,59
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,59
0.07998999953269958,1601357644_FL,Phosphorus,Outflow,59
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,59
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,59
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,59
0.06400000303983688,1601357644_FL,Phosphorus,Outflow,59
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,59
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,59
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,59
0.06898999959230423,1601357644_FL,Phosphorus,Outflow,60
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,60
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,60
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,60
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,60
0.04100000113248825,1601357644_FL,Phosphorus,Outflow,60
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,60
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,60
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,60
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,60
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,60
0.09499000012874603,1601357644_FL,Phosphorus,Outflow,60
0.1739899963140488,1601357644_FL,Phosphorus,Outflow,60
0.06400000303983688,1601357644_FL,Phosphorus,Outflow,60
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,60
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,60
0.07998999953269958,1601357644_FL,Phosphorus,Outflow,60
0.05000000074505806,1601357644_FL,Phosphorus,Outflow,60
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,60
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,60
0.2070000022649765,1601357644_FL,Phosphorus,Outflow,60
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,60
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,60
0.05299000069499016,1601357644_FL,Phosphorus,Outflow,60
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,60
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,61
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,61
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,61
0.2070000022649765,1601357644_FL,Phosphorus,Outflow,61
0.05200000107288361,1601357644_FL,Phosphorus,Outflow,61
0.07400000095367432,1601357644_FL,Phosphorus,Outflow,61
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,61
0.05000000074505806,1601357644_FL,Phosphorus,Outflow,61
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,61
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,61
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,61
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,61
0.0860000029206276,1601357644_FL,Phosphorus,Outflow,61
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,61
0.1089899986982346,1601357644_FL,Phosphorus,Outflow,61
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,61
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,61
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,61
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,61
0.06400000303983688,1601357644_FL,Phosphorus,Outflow,61
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,61
0.07998999953269958,1601357644_FL,Phosphorus,Outflow,61
0.1309899985790253,1601357644_FL,Phosphorus,Outflow,61
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,61
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,61
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,62
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,62
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,62
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,62
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,62
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,62
0.07400000095367432,1601357644_FL,Phosphorus,Outflow,62
0.04100000113248825,1601357644_FL,Phosphorus,Outflow,62
0.07998999953269958,1601357644_FL,Phosphorus,Outflow,62
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,62
0.1739899963140488,1601357644_FL,Phosphorus,Outflow,62
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,62
0.07270999997854233,1601357644_FL,Phosphorus,Outflow,62
0.05299000069499016,1601357644_FL,Phosphorus,Outflow,62
0.1309899985790253,1601357644_FL,Phosphorus,Outflow,62
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,62
0.04600000008940697,1601357644_FL,Phosphorus,Outflow,62
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,62
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,62
0.05000000074505806,1601357644_FL,Phosphorus,Outflow,62
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,62
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,62
0.09499000012874603,1601357644_FL,Phosphorus,Outflow,62
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,62
0.06400000303983688,1601357644_FL,Phosphorus,Outflow,62
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,63
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,63
0.1739899963140488,1601357644_FL,Phosphorus,Outflow,63
0.07400000095367432,1601357644_FL,Phosphorus,Outflow,63
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,63
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,63
0.09499000012874603,1601357644_FL,Phosphorus,Outflow,63
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,63
0.0860000029206276,1601357644_FL,Phosphorus,Outflow,63
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,63
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,63
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,63
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,63
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,63
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,63
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,63
0.05200000107288361,1601357644_FL,Phosphorus,Outflow,63
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,63
0.1309899985790253,1601357644_FL,Phosphorus,Outflow,63
0.04100000113248825,1601357644_FL,Phosphorus,Outflow,63
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,63
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,63
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,63
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,63
0.06898999959230423,1601357644_FL,Phosphorus,Outflow,63
0.09499000012874603,1601357644_FL,Phosphorus,Outflow,64
0.07400000095367432,1601357644_FL,Phosphorus,Outflow,64
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,64
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,64
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,64
0.0860000029206276,1601357644_FL,Phosphorus,Outflow,64
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,64
0.1739899963140488,1601357644_FL,Phosphorus,Outflow,64
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,64
0.1309899985790253,1601357644_FL,Phosphorus,Outflow,64
0.04600000008940697,1601357644_FL,Phosphorus,Outflow,64
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,64
0.07270999997854233,1601357644_FL,Phosphorus,Outflow,64
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,64
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,64
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,64
0.2070000022649765,1601357644_FL,Phosphorus,Outflow,64
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,64
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,64
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,64
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,64
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,64
0.05200000107288361,1601357644_FL,Phosphorus,Outflow,64
0.04698999971151352,1601357644_FL,Phosphorus,Outflow,64
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,64
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,65
0.09499000012874603,1601357644_FL,Phosphorus,Outflow,65
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,65
0.0549900010228157,1601357644_FL,Phosphorus,Outflow,65
0.2070000022649765,1601357644_FL,Phosphorus,Outflow,65
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,65
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,65
0.04698999971151352,1601357644_FL,Phosphorus,Outflow,65
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,65
0.04600000008940697,1601357644_FL,Phosphorus,Outflow,65
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,65
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,65
0.07998999953269958,1601357644_FL,Phosphorus,Outflow,65
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,65
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,65
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,65
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,65
0.05200000107288361,1601357644_FL,Phosphorus,Outflow,65
0.04100000113248825,1601357644_FL,Phosphorus,Outflow,65
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,65
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,65
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,65
0.06400000303983688,1601357644_FL,Phosphorus,Outflow,65
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,65
0.1739899963140488,1601357644_FL,Phosphorus,Outflow,65
0.05299000069499016,1601357644_FL,Phosphorus,Outflow,66
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,66
0.09499000012874603,1601357644_FL,Phosphorus,Outflow,66
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,66
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,66
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,66
0.0549900010228157,1601357644_FL,Phosphorus,Outflow,66
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,66
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,66
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,66
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,66
0.0860000029206276,1601357644_FL,Phosphorus,Outflow,66
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,66
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,66
0.04698999971151352,1601357644_FL,Phosphorus,Outflow,66
0.2070000022649765,1601357644_FL,Phosphorus,Outflow,66
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,66
0.1089899986982346,1601357644_FL,Phosphorus,Outflow,66
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,66
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,66
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,66
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,66
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,66
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,66
0.1309899985790253,1601357644_FL,Phosphorus,Outflow,66
0.1089899986982346,1601357644_FL,Phosphorus,Outflow,67
0.05299000069499016,1601357644_FL,Phosphorus,Outflow,67
0.05200000107288361,1601357644_FL,Phosphorus,Outflow,67
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,67
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,67
0.07270999997854233,1601357644_FL,Phosphorus,Outflow,67
0.0549900010228157,1601357644_FL,Phosphorus,Outflow,67
0.0860000029206276,1601357644_FL,Phosphorus,Outflow,67
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,67
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,67
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,67
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,67
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,67
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,67
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,67
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,67
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,67
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,67
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,67
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,67
0.04600000008940697,1601357644_FL,Phosphorus,Outflow,67
0.06400000303983688,1601357644_FL,Phosphorus,Outflow,67
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,67
0.07400000095367432,1601357644_FL,Phosphorus,Outflow,67
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,67
0.05299000069499016,1601357644_FL,Phosphorus,Outflow,68
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,68
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,68
0.04100000113248825,1601357644_FL,Phosphorus,Outflow,68
0.1089899986982346,1601357644_FL,Phosphorus,Outflow,68
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,68
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,68
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,68
0.07400000095367432,1601357644_FL,Phosphorus,Outflow,68
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,68
0.0860000029206276,1601357644_FL,Phosphorus,Outflow,68
0.07270999997854233,1601357644_FL,Phosphorus,Outflow,68
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,68
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,68
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,68
0.05000000074505806,1601357644_FL,Phosphorus,Outflow,68
0.1309899985790253,1601357644_FL,Phosphorus,Outflow,68
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,68
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,68
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,68
0.06898999959230423,1601357644_FL,Phosphorus,Outflow,68
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,68
0.0549900010228157,1601357644_FL,Phosphorus,Outflow,68
0.05200000107288361,1601357644_FL,Phosphorus,Outflow,68
0.1739899963140488,1601357644_FL,Phosphorus,Outflow,68
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,69
0.05000000074505806,1601357644_FL,Phosphorus,Outflow,69
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,69
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,69
0.06898999959230423,1601357644_FL,Phosphorus,Outflow,69
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,69
0.0549900010228157,1601357644_FL,Phosphorus,Outflow,69
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,69
0.07400000095367432,1601357644_FL,Phosphorus,Outflow,69
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,69
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,69
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,69
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,69
0.05200000107288361,1601357644_FL,Phosphorus,Outflow,69
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,69
0.1309899985790253,1601357644_FL,Phosphorus,Outflow,69
0.07998999953269958,1601357644_FL,Phosphorus,Outflow,69
0.04698999971151352,1601357644_FL,Phosphorus,Outflow,69
0.09499000012874603,1601357644_FL,Phosphorus,Outflow,69
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,69
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,69
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,69
